region,datetime,weather,temperature,rainfall,wind_direction,wind_level,wind_speed,wind_angle,pressure,humidity,air_quality,visibility,cloud,dew_point,shortwave_radiation,所在市_norm,所在区_norm
福建/宁德/蕉城,2026-01-03 01:00:00,晴,6.1,0.0,未知,2,8,0,1000,69,50,10,16,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-03 01:00:00,晴,7.3,0.0,未知,2,8,0,1000,51,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-03 02:00:00,晴,5.6,0.0,未知,2,8,0,1000,67,50,10,2,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-03 02:00:00,晴,1.5,0.0,未知,2,8,0,1000,85,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-03 02:00:00,晴,7.9,0.0,未知,2,8,0,1000,57,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-03 02:00:00,晴,6.7,0.0,未知,2,8,0,1000,55,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-03 03:00:00,晴,7.7,0.0,未知,2,8,0,1000,54,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-03 03:00:00,晴,1.2,0.0,未知,2,8,0,1000,87,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 03:00:00,晴,5.0,0.0,未知,2,8,0,1000,69,50,10,16,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-03 03:00:00,晴,6.2,0.0,未知,2,8,0,1000,58,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-03 04:00:00,晴,4.4,0.0,未知,2,8,0,1000,73,50,10,27,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-03 04:00:00,晴,5.6,0.0,未知,2,8,0,1000,63,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-03 04:00:00,晴,7.4,0.0,未知,2,8,0,1000,53,50,10,5,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-03 04:00:00,晴,0.6,0.0,未知,2,8,0,1000,88,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-03 05:00:00,晴,5.0,0.0,未知,2,8,0,1000,70,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-03 05:00:00,晴,0.1,0.0,未知,2,8,0,1000,90,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 05:00:00,多云,4.4,0.0,未知,2,8,0,1000,72,50,10,37,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-03 05:00:00,多云,6.9,0.0,未知,2,8,0,1000,55,50,10,33,,0.0,莆田,城厢
福建/莆田/城厢,2026-01-03 06:00:00,晴,6.6,0.0,未知,2,8,0,1000,57,50,10,5,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-03 06:00:00,晴,4.4,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-03 06:00:00,晴,-0.3,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 06:00:00,多云,4.2,0.0,未知,2,8,0,1000,75,50,10,50,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-03 07:00:00,晴,6.4,0.0,未知,2,8,0,1000,59,50,10,4,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-03 07:00:00,多云,4.1,0.0,未知,2,8,0,1000,76,50,10,63,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-03 07:00:00,晴,-0.6,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-03 07:00:00,晴,4.0,0.0,未知,2,8,0,1000,79,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-03 08:00:00,晴,6.0,0.0,未知,2,8,0,1000,61,50,10,5,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-03 08:00:00,多云,3.8,0.0,未知,2,8,0,1000,79,50,10,64,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-03 08:00:00,晴,-0.9,0.0,未知,2,8,0,1000,93,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-03 08:00:00,晴,3.7,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,福州,鼓楼
福建/福州/鼓楼,2026-01-03 09:00:00,晴,5.2,0.0,未知,2,8,0,1000,65,50,10,1,,81.0,福州,鼓楼
福建/莆田/城厢,2026-01-03 09:00:00,晴,7.3,0.0,未知,2,8,0,1000,58,50,10,6,,80.0,莆田,城厢
福建/泉州/鲤城,2026-01-03 09:00:00,晴,2.2,0.0,未知,2,8,0,1000,84,50,10,0,,83.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 09:00:00,多云,5.2,0.0,未知,2,8,0,1000,85,50,10,34,,72.0,宁德,蕉城
福建/莆田/城厢,2026-01-03 10:00:00,晴,8.6,0.0,未知,2,8,0,1000,53,50,10,19,,260.0,莆田,城厢
福建/泉州/鲤城,2026-01-03 10:00:00,晴,5.6,0.0,未知,2,8,0,1000,63,50,10,0,,284.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 10:00:00,晴,6.5,0.0,未知,2,8,0,1000,64,50,10,9,,247.0,宁德,蕉城
福建/福州/鼓楼,2026-01-03 10:00:00,晴,6.8,0.0,未知,2,8,0,1000,50,50,10,3,,262.0,福州,鼓楼
福建/福州/鼓楼,2026-01-03 11:00:00,晴,8.1,0.0,未知,2,8,0,1000,46,50,10,4,,432.0,福州,鼓楼
福建/莆田/城厢,2026-01-03 11:00:00,晴,10.0,0.0,未知,2,8,0,1000,48,50,10,10,,418.0,莆田,城厢
福建/宁德/蕉城,2026-01-03 11:00:00,晴,7.7,0.0,未知,2,8,0,1000,52,50,10,2,,438.0,宁德,蕉城
福建/泉州/鲤城,2026-01-03 11:00:00,晴,7.7,0.0,未知,2,8,0,1000,50,50,10,0,,473.0,泉州,鲤城
福建/莆田/城厢,2026-01-03 12:00:00,晴,11.1,0.0,未知,2,8,0,1000,43,50,10,12,,563.0,莆田,城厢
福建/泉州/鲤城,2026-01-03 12:00:00,晴,9.5,0.0,未知,2,8,0,1000,45,50,10,0,,615.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 12:00:00,晴,8.6,0.0,未知,2,8,0,1000,46,50,10,1,,581.0,宁德,蕉城
福建/福州/鼓楼,2026-01-03 12:00:00,晴,9.2,0.0,未知,2,8,0,1000,44,50,10,9,,569.0,福州,鼓楼
福建/福州/鼓楼,2026-01-03 13:00:00,晴,9.9,0.0,未知,2,8,0,1000,43,50,10,7,,631.0,福州,鼓楼
福建/莆田/城厢,2026-01-03 13:00:00,晴,11.9,0.0,未知,2,8,0,1000,41,50,10,11,,643.0,莆田,城厢
福建/泉州/鲤城,2026-01-03 13:00:00,晴,11.1,0.0,未知,2,8,0,1000,41,50,10,0,,696.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 13:00:00,晴,9.2,0.0,未知,2,8,0,1000,42,50,10,0,,660.0,宁德,蕉城
福建/宁德/蕉城,2026-01-03 14:00:00,晴,9.8,0.0,未知,2,8,0,1000,41,50,10,0,,667.0,宁德,蕉城
福建/福州/鼓楼,2026-01-03 14:00:00,晴,10.3,0.0,未知,2,8,0,1000,43,50,10,1,,637.0,福州,鼓楼
福建/泉州/鲤城,2026-01-03 14:00:00,晴,12.2,0.0,未知,2,8,0,1000,38,50,10,0,,706.0,泉州,鲤城
福建/莆田/城厢,2026-01-03 14:00:00,晴,12.2,0.0,未知,2,8,0,1000,40,50,10,21,,650.0,莆田,城厢
福建/莆田/城厢,2026-01-03 15:00:00,晴,12.6,0.0,未知,2,8,0,1000,40,50,10,20,,593.0,莆田,城厢
福建/宁德/蕉城,2026-01-03 15:00:00,晴,10.1,0.0,未知,2,8,0,1000,42,50,10,0,,604.0,宁德,蕉城
福建/福州/鼓楼,2026-01-03 15:00:00,晴,10.6,0.0,未知,2,8,0,1000,44,50,10,2,,586.0,福州,鼓楼
福建/泉州/鲤城,2026-01-03 15:00:00,晴,12.4,0.0,未知,2,8,0,1000,41,50,10,0,,646.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 16:00:00,晴,9.9,0.0,未知,2,8,0,1000,45,50,10,0,,479.0,宁德,蕉城
福建/莆田/城厢,2026-01-03 16:00:00,晴,12.4,0.0,未知,2,8,0,1000,41,50,10,5,,476.0,莆田,城厢
福建/泉州/鲤城,2026-01-03 16:00:00,晴,13.1,0.0,未知,2,8,0,1000,41,50,10,0,,521.0,泉州,鲤城
福建/福州/鼓楼,2026-01-03 16:00:00,晴,10.2,0.0,未知,2,8,0,1000,47,50,10,0,,470.0,福州,鼓楼
福建/宁德/蕉城,2026-01-03 17:00:00,晴,9.0,0.0,未知,2,8,0,1000,52,50,10,0,,304.0,宁德,蕉城
福建/福州/鼓楼,2026-01-03 17:00:00,晴,9.4,0.0,未知,2,8,0,1000,50,50,10,0,,307.0,福州,鼓楼
福建/泉州/鲤城,2026-01-03 17:00:00,晴,12.3,0.0,未知,2,8,0,1000,42,50,10,0,,346.0,泉州,鲤城
福建/莆田/城厢,2026-01-03 17:00:00,晴,11.4,0.0,未知,2,8,0,1000,46,50,10,5,,305.0,莆田,城厢
福建/泉州/鲤城,2026-01-03 18:00:00,晴,9.9,0.0,未知,2,8,0,1000,52,50,10,0,,147.0,泉州,鲤城
福建/莆田/城厢,2026-01-03 18:00:00,晴,10.1,0.0,未知,2,8,0,1000,52,50,10,2,,123.0,莆田,城厢
福建/福州/鼓楼,2026-01-03 18:00:00,晴,8.4,0.0,未知,2,8,0,1000,55,50,10,0,,119.0,福州,鼓楼
福建/宁德/蕉城,2026-01-03 18:00:00,晴,7.8,0.0,未知,2,8,0,1000,59,50,10,0,,113.0,宁德,蕉城
福建/泉州/鲤城,2026-01-03 19:00:00,晴,6.6,0.0,未知,2,8,0,1000,63,50,10,0,,10.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 19:00:00,晴,6.8,0.0,未知,2,8,0,1000,64,50,10,0,,4.0,宁德,蕉城
福建/莆田/城厢,2026-01-03 19:00:00,晴,9.1,0.0,未知,2,8,0,1000,58,50,10,17,,7.0,莆田,城厢
福建/福州/鼓楼,2026-01-03 19:00:00,晴,7.5,0.0,未知,2,8,0,1000,61,50,10,1,,5.0,福州,鼓楼
福建/福州/鼓楼,2026-01-03 20:00:00,晴,7.0,0.0,未知,2,8,0,1000,65,50,10,7,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-03 20:00:00,晴,8.7,0.0,未知,2,8,0,1000,60,50,10,17,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-03 20:00:00,晴,5.8,0.0,未知,2,8,0,1000,67,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-03 20:00:00,晴,6.4,0.0,未知,2,8,0,1000,65,50,10,0,,0.0,宁德,蕉城
福建/宁德/蕉城,2026-01-03 21:00:00,晴,6.7,0.0,未知,2,8,0,1000,66,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-03 21:00:00,晴,5.6,0.0,未知,2,8,0,1000,72,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-03 21:00:00,多云,9.6,0.0,未知,2,8,0,1000,59,50,10,85,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-03 21:00:00,晴,6.9,0.0,未知,2,8,0,1000,75,50,10,11,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-03 22:00:00,晴,6.2,0.0,未知,2,8,0,1000,67,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-03 22:00:00,晴,9.4,0.0,未知,2,8,0,1000,60,50,10,4,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-03 22:00:00,多云,6.6,0.0,未知,2,8,0,1000,74,50,10,41,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-03 22:00:00,晴,4.6,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-03 23:00:00,晴,6.2,0.0,未知,2,8,0,1000,72,50,10,11,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-03 23:00:00,晴,8.2,0.0,未知,2,8,0,1000,65,50,10,9,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-03 23:00:00,晴,5.3,0.0,未知,2,8,0,1000,74,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-03 23:00:00,晴,3.6,0.0,未知,2,8,0,1000,81,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 00:00:00,晴,8.0,0.0,未知,2,8,0,1000,67,50,10,9,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 00:00:00,晴,5.9,0.0,未知,2,8,0,1000,73,50,10,13,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 00:00:00,晴,2.6,0.0,未知,2,8,0,1000,84,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-04 00:00:00,晴,5.5,0.0,未知,2,8,0,1000,73,50,10,5,,0.0,宁德,蕉城
福建/宁德/蕉城,2026-01-04 01:00:00,多云,5.1,0.0,未知,2,8,0,1000,72,50,10,30,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-04 01:00:00,晴,2.3,0.0,未知,2,8,0,1000,86,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 01:00:00,晴,7.8,0.0,未知,2,8,0,1000,67,50,10,7,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 01:00:00,晴,5.8,0.0,未知,2,8,0,1000,73,50,10,21,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-04 02:00:00,晴,7.5,0.0,未知,2,8,0,1000,69,50,10,5,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-04 02:00:00,晴,1.7,0.0,未知,2,8,0,1000,88,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-04 02:00:00,多云,5.1,0.0,未知,2,8,0,1000,71,50,10,44,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-04 02:00:00,多云,5.4,0.0,未知,2,8,0,1000,74,50,10,33,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 03:00:00,晴,0.9,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-04 03:00:00,晴,5.4,0.0,未知,2,8,0,1000,73,50,10,2,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-04 03:00:00,晴,5.3,0.0,未知,2,8,0,1000,67,50,10,5,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-04 03:00:00,晴,7.1,0.0,未知,2,8,0,1000,68,50,10,1,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-04 04:00:00,晴,5.2,0.0,未知,2,8,0,1000,68,50,10,9,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-04 04:00:00,晴,5.7,0.0,未知,2,8,0,1000,73,50,10,5,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 04:00:00,晴,1.3,0.0,未知,2,8,0,1000,82,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 04:00:00,晴,7.4,0.0,未知,2,8,0,1000,67,50,10,1,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 05:00:00,晴,5.8,0.0,未知,2,8,0,1000,74,50,10,2,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 05:00:00,晴,1.5,0.0,未知,2,8,0,1000,76,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 05:00:00,晴,7.4,0.0,未知,2,8,0,1000,68,50,10,1,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-04 05:00:00,晴,5.0,0.0,未知,2,8,0,1000,73,50,10,15,,0.0,宁德,蕉城
福建/宁德/蕉城,2026-01-04 06:00:00,晴,5.3,0.0,未知,2,8,0,1000,76,50,10,7,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-04 06:00:00,晴,7.3,0.0,未知,2,8,0,1000,71,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 06:00:00,晴,6.1,0.0,未知,2,8,0,1000,76,50,10,5,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 06:00:00,晴,1.6,0.0,未知,2,8,0,1000,73,50,10,0,,0.0,泉州,鲤城
福建/泉州/鲤城,2026-01-04 07:00:00,晴,1.8,0.0,未知,2,8,0,1000,71,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-04 07:00:00,晴,5.2,0.0,未知,2,8,0,1000,80,50,10,2,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-04 07:00:00,晴,6.3,0.0,未知,2,8,0,1000,78,50,10,1,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-04 07:00:00,晴,7.2,0.0,未知,2,8,0,1000,73,50,10,0,,0.0,莆田,城厢
福建/莆田/城厢,2026-01-04 08:00:00,晴,7.2,0.0,未知,2,8,0,1000,73,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 08:00:00,晴,5.8,0.0,未知,2,8,0,1000,84,50,10,1,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-04 08:00:00,晴,5.4,0.0,未知,2,8,0,1000,79,50,10,2,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-04 08:00:00,晴,2.0,0.0,未知,2,8,0,1000,69,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 09:00:00,晴,9.1,0.0,未知,2,8,0,1000,68,50,10,2,,77.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 09:00:00,晴,7.2,0.0,未知,2,8,0,1000,81,50,10,2,,74.0,福州,鼓楼
福建/宁德/蕉城,2026-01-04 09:00:00,晴,7.7,0.0,未知,2,8,0,1000,81,50,10,10,,73.0,宁德,蕉城
福建/泉州/鲤城,2026-01-04 09:00:00,晴,4.2,0.0,未知,2,8,0,1000,71,50,10,0,,77.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 10:00:00,晴,12.6,0.0,未知,2,8,0,1000,56,50,10,0,,253.0,莆田,城厢
福建/宁德/蕉城,2026-01-04 10:00:00,晴,10.8,0.0,未知,2,8,0,1000,68,50,10,9,,234.0,宁德,蕉城
福建/福州/鼓楼,2026-01-04 10:00:00,晴,9.6,0.0,未知,2,8,0,1000,68,50,10,1,,246.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 10:00:00,晴,8.4,0.0,未知,2,8,0,1000,59,50,10,0,,266.0,泉州,鲤城
福建/福州/鼓楼,2026-01-04 11:00:00,晴,12.2,0.0,未知,2,8,0,1000,59,50,10,0,,421.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 11:00:00,晴,11.7,0.0,未知,2,8,0,1000,58,50,10,0,,449.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 11:00:00,晴,15.6,0.0,未知,2,8,0,1000,52,50,10,0,,431.0,莆田,城厢
福建/宁德/蕉城,2026-01-04 11:00:00,晴,13.1,0.0,未知,2,8,0,1000,61,50,10,8,,414.0,宁德,蕉城
福建/泉州/鲤城,2026-01-04 12:00:00,晴,13.8,0.0,未知,2,8,0,1000,59,50,10,0,,589.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 12:00:00,晴,17.4,0.0,未知,2,8,0,1000,49,50,10,0,,567.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 12:00:00,晴,14.6,0.0,未知,2,8,0,1000,53,50,10,0,,554.0,福州,鼓楼
福建/宁德/蕉城,2026-01-04 12:00:00,晴,15.0,0.0,未知,2,8,0,1000,57,50,10,3,,546.0,宁德,蕉城
福建/泉州/鲤城,2026-01-04 13:00:00,晴,15.2,0.0,未知,2,8,0,1000,56,50,10,0,,670.0,泉州,鲤城
福建/宁德/蕉城,2026-01-04 13:00:00,晴,16.3,0.0,未知,2,8,0,1000,56,50,10,11,,618.0,宁德,蕉城
福建/莆田/城厢,2026-01-04 13:00:00,晴,18.6,0.0,未知,2,8,0,1000,46,50,10,0,,644.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 13:00:00,晴,16.5,0.0,未知,2,8,0,1000,50,50,10,0,,629.0,福州,鼓楼
福建/莆田/城厢,2026-01-04 14:00:00,晴,19.4,0.0,未知,2,8,0,1000,44,50,10,0,,654.0,莆田,城厢
福建/宁德/蕉城,2026-01-04 14:00:00,晴,17.1,0.0,未知,2,8,0,1000,55,50,10,9,,616.0,宁德,蕉城
福建/泉州/鲤城,2026-01-04 14:00:00,晴,16.1,0.0,未知,2,8,0,1000,53,50,10,0,,683.0,泉州,鲤城
福建/福州/鼓楼,2026-01-04 14:00:00,晴,17.6,0.0,未知,2,8,0,1000,48,50,10,0,,639.0,福州,鼓楼
福建/宁德/蕉城,2026-01-04 15:00:00,晴,17.0,0.0,未知,2,8,0,1000,58,50,10,9,,556.0,宁德,蕉城
福建/泉州/鲤城,2026-01-04 15:00:00,晴,16.0,0.0,未知,2,8,0,1000,54,50,10,0,,626.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 15:00:00,晴,19.0,0.0,未知,2,8,0,1000,47,50,10,0,,597.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 15:00:00,晴,17.4,0.0,未知,2,8,0,1000,51,50,10,0,,581.0,福州,鼓楼
福建/莆田/城厢,2026-01-04 16:00:00,晴,19.3,0.0,未知,2,8,0,1000,45,50,10,0,,475.0,莆田,城厢
福建/泉州/鲤城,2026-01-04 16:00:00,晴,16.5,0.0,未知,2,8,0,1000,51,50,10,0,,508.0,泉州,鲤城
福建/福州/鼓楼,2026-01-04 16:00:00,晴,18.0,0.0,未知,2,8,0,1000,50,50,10,1,,449.0,福州,鼓楼
福建/宁德/蕉城,2026-01-04 16:00:00,晴,16.7,0.0,未知,2,8,0,1000,60,50,10,7,,422.0,宁德,蕉城
福建/福州/鼓楼,2026-01-04 17:00:00,晴,17.9,0.0,未知,2,8,0,1000,52,50,10,0,,291.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 17:00:00,晴,16.1,0.0,未知,2,8,0,1000,53,50,10,0,,337.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 17:00:00,晴,18.8,0.0,未知,2,8,0,1000,47,50,10,0,,309.0,莆田,城厢
福建/宁德/蕉城,2026-01-04 17:00:00,晴,16.0,0.0,未知,2,8,0,1000,63,50,10,2,,283.0,宁德,蕉城
福建/莆田/城厢,2026-01-04 18:00:00,晴,17.0,0.0,未知,2,8,0,1000,55,50,10,0,,124.0,莆田,城厢
福建/泉州/鲤城,2026-01-04 18:00:00,晴,13.7,0.0,未知,2,8,0,1000,70,50,10,0,,144.0,泉州,鲤城
福建/福州/鼓楼,2026-01-04 18:00:00,晴,16.7,0.0,未知,2,8,0,1000,57,50,10,2,,114.0,福州,鼓楼
福建/宁德/蕉城,2026-01-04 18:00:00,晴,14.2,0.0,未知,2,8,0,1000,76,50,10,0,,106.0,宁德,蕉城
福建/福州/鼓楼,2026-01-04 19:00:00,晴,14.8,0.0,未知,2,8,0,1000,67,50,10,2,,5.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 19:00:00,晴,11.7,0.0,未知,2,8,0,1000,72,50,10,1,,10.0,泉州,鲤城
福建/宁德/蕉城,2026-01-04 19:00:00,晴,12.3,0.0,未知,2,8,0,1000,81,50,10,5,,4.0,宁德,蕉城
福建/莆田/城厢,2026-01-04 19:00:00,晴,14.4,0.0,未知,2,8,0,1000,69,50,10,0,,7.0,莆田,城厢
福建/泉州/鲤城,2026-01-04 20:00:00,晴,10.4,0.0,未知,2,8,0,1000,75,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 20:00:00,晴,13.1,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-04 20:00:00,晴,11.6,0.0,未知,2,8,0,1000,85,50,10,11,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-04 20:00:00,晴,13.2,0.0,未知,2,8,0,1000,75,50,10,3,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-04 21:00:00,晴,13.2,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-04 21:00:00,晴,12.1,0.0,未知,2,8,0,1000,82,50,10,23,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-04 21:00:00,晴,10.0,0.0,未知,2,8,0,1000,77,50,10,5,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-04 21:00:00,多云,12.3,0.0,未知,2,8,0,1000,85,50,10,34,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-04 22:00:00,晴,11.8,0.0,未知,2,8,0,1000,82,50,10,16,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-04 22:00:00,晴,9.6,0.0,未知,2,8,0,1000,79,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-04 22:00:00,晴,12.0,0.0,未知,2,8,0,1000,86,50,10,23,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-04 22:00:00,晴,12.8,0.0,未知,2,8,0,1000,78,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-04 23:00:00,晴,11.3,0.0,未知,2,8,0,1000,90,50,10,9,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-04 23:00:00,晴,8.9,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-04 23:00:00,晴,12.1,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-04 23:00:00,晴,11.3,0.0,未知,2,8,0,1000,83,50,10,6,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-05 00:00:00,晴,10.8,0.0,未知,2,8,0,1000,91,50,10,7,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-05 00:00:00,晴,11.0,0.0,未知,2,8,0,1000,83,50,10,1,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-05 00:00:00,晴,10.8,0.0,未知,2,8,0,1000,86,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-05 00:00:00,晴,8.0,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-05 01:00:00,晴,10.4,0.0,未知,2,8,0,1000,91,50,10,13,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-05 01:00:00,多云,10.7,0.0,未知,2,8,0,1000,83,50,10,30,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-05 01:00:00,晴,9.9,0.0,未知,2,8,0,1000,90,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-05 01:00:00,晴,7.0,0.0,未知,2,8,0,1000,86,50,10,9,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-05 02:00:00,多云,10.9,0.0,未知,2,8,0,1000,83,50,10,58,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-05 02:00:00,晴,6.2,0.0,未知,2,8,0,1000,89,50,10,16,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-05 02:00:00,晴,10.1,0.0,未知,2,8,0,1000,90,50,10,25,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-05 02:00:00,晴,9.3,0.0,未知,2,8,0,1000,91,50,10,2,,0.0,莆田,城厢
福建/莆田/城厢,2026-01-05 03:00:00,晴,9.1,0.0,未知,2,8,0,1000,91,50,10,8,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-05 03:00:00,晴,6.1,0.0,未知,2,8,0,1000,91,50,10,14,,0.0,泉州,鲤城
